"No.","Time","Source","Destination","Protocol","Length","Info"
"189","5.193968","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   365; Unit:   1, Func:   1: Read Coils"
"190","5.197373","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=333 Ack=385 Win=502 Len=10"
"191","5.250038","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=385 Ack=343 Win=19775 Len=0"
"192","5.251385","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 191#1] 64279  >  502 [ACK] Seq=385 Ack=343 Win=19775 Len=0"
"193","5.364804","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   366; Unit:   1, Func:   4: Read Input Registers"
"194","5.368449","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=385 Ack=343 Win=19775 Len=12"
"195","5.371161","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   366; Unit:   1, Func:   4: Read Input Registers"
"196","5.373427","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=343 Ack=397 Win=502 Len=11"
"197","5.414789","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=397 Ack=354 Win=19764 Len=0"
"198","5.418468","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 197#1] 64279  >  502 [ACK] Seq=397 Ack=354 Win=19764 Len=0"
"199","5.539103","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   367; Unit:   1, Func:   3: Read Holding Registers"
"200","5.542383","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=397 Ack=354 Win=19764 Len=12"
"201","5.544665","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   367; Unit:   1, Func:   3: Read Holding Registers"
"202","5.546906","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=354 Ack=409 Win=502 Len=11"
"203","5.591749","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=409 Ack=365 Win=19753 Len=0"
"204","5.594670","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 203#1] 64279  >  502 [ACK] Seq=409 Ack=365 Win=19753 Len=0"
"205","5.708582","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   368; Unit:   1, Func:   1: Read Coils"
"206","5.710465","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=409 Ack=365 Win=19753 Len=12"
"207","5.713889","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   368; Unit:   1, Func:   1: Read Coils"
"208","5.715862","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=365 Ack=421 Win=502 Len=10"
"209","5.760789","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=421 Ack=375 Win=19743 Len=0"
"210","5.762497","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 209#1] 64279  >  502 [ACK] Seq=421 Ack=375 Win=19743 Len=0"
"211","5.882697","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   369; Unit:   1, Func:   4: Read Input Registers"
"212","5.885768","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=421 Ack=375 Win=19743 Len=12"
"213","5.889687","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   369; Unit:   1, Func:   4: Read Input Registers"
"214","5.891038","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=375 Ack=433 Win=502 Len=11"
"215","5.939712","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=433 Ack=386 Win=19732 Len=0"
"216","5.942676","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 215#1] 64279  >  502 [ACK] Seq=433 Ack=386 Win=19732 Len=0"
"217","6.058143","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   370; Unit:   1, Func:   3: Read Holding Registers"
"218","6.062050","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=433 Ack=386 Win=19732 Len=12"
"219","6.065885","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   370; Unit:   1, Func:   3: Read Holding Registers"
"220","6.067770","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=386 Ack=445 Win=502 Len=11"
"221","6.110102","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=445 Ack=397 Win=19721 Len=0"
"222","6.112031","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 221#1] 64279  >  502 [ACK] Seq=445 Ack=397 Win=19721 Len=0"
"223","6.237775","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   371; Unit:   1, Func:   1: Read Coils"
"224","6.239556","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=445 Ack=397 Win=19721 Len=12"
"225","6.242317","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   371; Unit:   1, Func:   1: Read Coils"
"226","6.245501","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=397 Ack=457 Win=502 Len=10"
"227","6.288105","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=457 Ack=407 Win=19711 Len=0"
"228","6.290699","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 227#1] 64279  >  502 [ACK] Seq=457 Ack=407 Win=19711 Len=0"
"229","6.415099","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   372; Unit:   1, Func:   4: Read Input Registers"
"230","6.417250","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=457 Ack=407 Win=19711 Len=12"
"231","6.419881","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   372; Unit:   1, Func:   4: Read Input Registers"
"232","6.422127","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=407 Ack=469 Win=502 Len=11"
"233","6.473010","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=469 Ack=418 Win=19700 Len=0"
"234","6.475284","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 233#1] 64279  >  502 [ACK] Seq=469 Ack=418 Win=19700 Len=0"
"235","6.586279","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   373; Unit:   1, Func:   3: Read Holding Registers"
"236","6.589780","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=469 Ack=418 Win=19700 Len=12"
"237","6.592662","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   373; Unit:   1, Func:   3: Read Holding Registers"
"238","6.595824","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=418 Ack=481 Win=502 Len=11"
"239","6.648285","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=481 Ack=429 Win=19689 Len=0"
"240","6.651201","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 239#1] 64279  >  502 [ACK] Seq=481 Ack=429 Win=19689 Len=0"
"241","6.752438","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   374; Unit:   1, Func:   1: Read Coils"
"242","6.756490","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=481 Ack=429 Win=19689 Len=12"
"243","6.759252","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   374; Unit:   1, Func:   1: Read Coils"
"244","6.763340","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=429 Ack=493 Win=502 Len=10"
"245","6.811381","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=493 Ack=439 Win=19679 Len=0"
"246","6.815297","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 245#1] 64279  >  502 [ACK] Seq=493 Ack=439 Win=19679 Len=0"
"247","6.931462","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   375; Unit:   1, Func:   4: Read Input Registers"
"248","6.933257","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=493 Ack=439 Win=19679 Len=12"
"249","6.936561","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   375; Unit:   1, Func:   4: Read Input Registers"
"250","6.939887","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=439 Ack=505 Win=502 Len=11"
"251","6.989589","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=505 Ack=450 Win=19668 Len=0"
"252","6.992288","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 251#1] 64279  >  502 [ACK] Seq=505 Ack=450 Win=19668 Len=0"
"253","7.107634","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   376; Unit:   1, Func:   3: Read Holding Registers"
"254","7.110538","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=505 Ack=450 Win=19668 Len=12"
"255","7.113039","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   376; Unit:   1, Func:   3: Read Holding Registers"
"256","7.115208","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=450 Ack=517 Win=502 Len=11"
"257","7.162658","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=517 Ack=461 Win=19657 Len=0"
"258","7.166594","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 257#1] 64279  >  502 [ACK] Seq=517 Ack=461 Win=19657 Len=0"
"259","7.276587","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   377; Unit:   1, Func:   1: Read Coils"
"260","7.278698","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=517 Ack=461 Win=19657 Len=12"
"261","7.282442","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   377; Unit:   1, Func:   1: Read Coils"
"262","7.286543","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=461 Ack=529 Win=502 Len=10"
"263","7.335788","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=529 Ack=471 Win=19647 Len=0"
"264","7.339694","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 263#1] 64279  >  502 [ACK] Seq=529 Ack=471 Win=19647 Len=0"
"265","7.454869","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   378; Unit:   1, Func:   4: Read Input Registers"
"266","7.459416","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=529 Ack=471 Win=19647 Len=12"
"267","7.463543","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   378; Unit:   1, Func:   4: Read Input Registers"
"268","7.466594","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=471 Ack=541 Win=502 Len=11"
"269","7.520604","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=541 Ack=482 Win=19636 Len=0"
"270","7.523447","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 269#1] 64279  >  502 [ACK] Seq=541 Ack=482 Win=19636 Len=0"
"271","7.624886","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   379; Unit:   1, Func:   3: Read Holding Registers"
"272","7.628713","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=541 Ack=482 Win=19636 Len=12"
"273","7.632475","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   379; Unit:   1, Func:   3: Read Holding Registers"
"274","7.634573","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=482 Ack=553 Win=502 Len=11"
"275","7.685165","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=553 Ack=493 Win=19625 Len=0"
"276","7.689779","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 275#1] 64279  >  502 [ACK] Seq=553 Ack=493 Win=19625 Len=0"
"277","7.804635","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   380; Unit:   1, Func:   1: Read Coils"
"278","7.805900","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=553 Ack=493 Win=19625 Len=12"
"279","7.808445","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   380; Unit:   1, Func:   1: Read Coils"
"280","7.811630","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=493 Ack=565 Win=502 Len=10"
"281","7.870887","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=565 Ack=503 Win=19615 Len=0"
"282","7.874695","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 281#1] 64279  >  502 [ACK] Seq=565 Ack=503 Win=19615 Len=0"
"283","7.972135","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   381; Unit:   1, Func:   4: Read Input Registers"
"284","7.976041","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=565 Ack=503 Win=19615 Len=12"
"285","7.978941","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   381; Unit:   1, Func:   4: Read Input Registers"
"286","7.981900","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=503 Ack=577 Win=502 Len=11"
"287","8.026991","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=577 Ack=514 Win=19604 Len=0"
"288","8.028563","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 287#1] 64279  >  502 [ACK] Seq=577 Ack=514 Win=19604 Len=0"
"289","8.139029","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   382; Unit:   1, Func:   3: Read Holding Registers"
"290","8.141528","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=577 Ack=514 Win=19604 Len=12"
"291","8.147063","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   382; Unit:   1, Func:   3: Read Holding Registers"
"292","8.149132","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=514 Ack=589 Win=502 Len=11"
"293","8.202767","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=589 Ack=525 Win=19593 Len=0"
"294","8.205845","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 293#1] 64279  >  502 [ACK] Seq=589 Ack=525 Win=19593 Len=0"
"295","8.310120","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   383; Unit:   1, Func:   1: Read Coils"
"296","8.313103","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=589 Ack=525 Win=19593 Len=12"
"297","8.315789","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   383; Unit:   1, Func:   1: Read Coils"
"298","8.317782","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=525 Ack=601 Win=502 Len=10"
"299","8.359801","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=601 Ack=535 Win=19583 Len=0"
"300","8.362879","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 299#1] 64279  >  502 [ACK] Seq=601 Ack=535 Win=19583 Len=0"
"301","8.488323","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   384; Unit:   1, Func:   4: Read Input Registers"
"302","8.491216","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=601 Ack=535 Win=19583 Len=12"
"303","8.503479","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   384; Unit:   1, Func:   4: Read Input Registers"
"304","8.506818","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=535 Ack=613 Win=502 Len=11"
"305","8.564940","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=613 Ack=546 Win=19572 Len=0"
"306","8.569021","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 305#1] 64279  >  502 [ACK] Seq=613 Ack=546 Win=19572 Len=0"
"307","8.653983","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   385; Unit:   1, Func:   3: Read Holding Registers"
"308","8.656164","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=613 Ack=546 Win=19572 Len=12"
"309","8.659406","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   385; Unit:   1, Func:   3: Read Holding Registers"
"310","8.663218","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=546 Ack=625 Win=502 Len=11"
"311","8.708248","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=625 Ack=557 Win=19561 Len=0"
"312","8.711370","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 311#1] 64279  >  502 [ACK] Seq=625 Ack=557 Win=19561 Len=0"
"313","8.826495","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   386; Unit:   1, Func:   1: Read Coils"
"314","8.829714","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=625 Ack=557 Win=19561 Len=12"
"315","8.834327","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   386; Unit:   1, Func:   1: Read Coils"
"316","8.838110","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=557 Ack=637 Win=502 Len=10"
"317","8.891093","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=637 Ack=567 Win=19551 Len=0"
"318","8.894247","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 317#1] 64279  >  502 [ACK] Seq=637 Ack=567 Win=19551 Len=0"
"319","8.994484","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   387; Unit:   1, Func:   4: Read Input Registers"
"320","8.997696","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=637 Ack=567 Win=19551 Len=12"
"321","9.002431","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   387; Unit:   1, Func:   4: Read Input Registers"
"322","9.004585","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=567 Ack=649 Win=502 Len=11"
"323","9.056967","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=649 Ack=578 Win=19540 Len=0"
"324","9.059634","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 323#1] 64279  >  502 [ACK] Seq=649 Ack=578 Win=19540 Len=0"
"325","9.165755","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   388; Unit:   1, Func:   3: Read Holding Registers"
"326","9.169032","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=649 Ack=578 Win=19540 Len=12"
"327","9.171524","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   388; Unit:   1, Func:   3: Read Holding Registers"
"328","9.172883","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=578 Ack=661 Win=502 Len=11"
"329","9.220038","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=661 Ack=589 Win=19529 Len=0"
"330","9.222740","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 329#1] 64279  >  502 [ACK] Seq=661 Ack=589 Win=19529 Len=0"
"331","9.344529","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   389; Unit:   1, Func:   1: Read Coils"
"332","9.347608","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=661 Ack=589 Win=19529 Len=12"
"333","9.352156","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   389; Unit:   1, Func:   1: Read Coils"
"334","9.355169","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=589 Ack=673 Win=502 Len=10"
"335","9.405426","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=673 Ack=599 Win=19519 Len=0"
"336","9.407693","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 335#1] 64279  >  502 [ACK] Seq=673 Ack=599 Win=19519 Len=0"
"337","9.511541","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   390; Unit:   1, Func:   4: Read Input Registers"
"338","9.513836","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=673 Ack=599 Win=19519 Len=12"
"339","9.518454","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   390; Unit:   1, Func:   4: Read Input Registers"
"340","9.520064","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=599 Ack=685 Win=502 Len=11"
"341","9.571710","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=685 Ack=610 Win=19508 Len=0"
"342","9.574785","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 341#1] 64279  >  502 [ACK] Seq=685 Ack=610 Win=19508 Len=0"
"343","9.686972","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   391; Unit:   1, Func:   3: Read Holding Registers"
"344","9.690985","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=685 Ack=610 Win=19508 Len=12"
"345","9.695460","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   391; Unit:   1, Func:   3: Read Holding Registers"
"346","9.697731","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=610 Ack=697 Win=502 Len=11"
"347","9.743088","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=697 Ack=621 Win=19497 Len=0"
"348","9.746706","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 347#1] 64279  >  502 [ACK] Seq=697 Ack=621 Win=19497 Len=0"
"349","9.858972","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   392; Unit:   1, Func:   1: Read Coils"
"350","9.860813","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=697 Ack=621 Win=19497 Len=12"
"351","9.864207","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   392; Unit:   1, Func:   1: Read Coils"
"352","9.867491","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=621 Ack=709 Win=502 Len=10"
